,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
2262,North Riverdale,40.90854282950666,-73.90453054908927,Skyview Wines and Spirits,40.903420126082416,-73.90577158410362,Wine Shop
2263,North Riverdale,40.90854282950666,-73.90453054908927,Riverdale Bagels,40.90561167896858,-73.90423892885934,Bagel Shop
2264,North Riverdale,40.90854282950666,-73.90453054908927,Tierney's,40.90544697418881,-73.8978434648522,Sandwich Place
2265,North Riverdale,40.90854282950666,-73.90453054908927,Bronx Burger House,40.904738926198156,-73.8966954867564,Burger Joint
2266,North Riverdale,40.90854282950666,-73.90453054908927,Beccofino,40.9054667242996,-73.90042336967397,Italian Restaurant
2267,North Riverdale,40.90854282950666,-73.90453054908927,Capital One Bank,40.9081132,-73.904055,Bank
2268,North Riverdale,40.90854282950666,-73.90453054908927,Riverdale YM-YWHA,40.90504914923492,-73.90810534596709,Social Club
2269,North Riverdale,40.90854282950666,-73.90453054908927,Addeo's Riverdale Pizzeria,40.90575686550095,-73.9042416969571,Pizza Place
2270,North Riverdale,40.90854282950666,-73.90453054908927,Skyview Pool,40.90695547325554,-73.9069701053637,Pool
2271,North Riverdale,40.90854282950666,-73.90453054908927,Kelly Ryan's,40.90528102146369,-73.89760481997445,Bar
2272,North Riverdale,40.90854282950666,-73.90453054908927,Baskin-Robbins,40.90664198827557,-73.90467587241307,Ice Cream Shop
2273,North Riverdale,40.90854282950666,-73.90453054908927,Dunkin',40.906745669714034,-73.90464169816494,Donut Shop
2274,North Riverdale,40.90854282950666,-73.90453054908927,SUBWAY,40.906114967645465,-73.90444195849047,Sandwich Place
2275,North Riverdale,40.90854282950666,-73.90453054908927,Riverdale Neighborhood House,40.90568000537485,-73.89889240264893,Pool
2276,North Riverdale,40.90854282950666,-73.90453054908927,Starbucks,40.91428953591295,-73.90892217209293,Coffee Shop
2277,North Riverdale,40.90854282950666,-73.90453054908927,Dino's Pizzeria,40.90517102933955,-73.90147193175798,Pizza Place
2278,North Riverdale,40.90854282950666,-73.90453054908927,Chase Bank,40.90584,-73.904025,Bank
2279,North Riverdale,40.90854282950666,-73.90453054908927,Broadway Diner,40.91278290922266,-73.89677988492885,Diner
2280,North Riverdale,40.90854282950666,-73.90453054908927,Metro North - Riverdale Station,40.90473105012437,-73.91355572260528,Train Station
2281,North Riverdale,40.90854282950666,-73.90453054908927,American Classic,40.91283614005987,-73.89672626651274,American Restaurant
2282,North Riverdale,40.90854282950666,-73.90453054908927,Shell,40.91247622,-73.89693539,Gas Station
2283,North Riverdale,40.90854282950666,-73.90453054908927,Aldo,40.912592,-73.894588,Shoe Store
2284,North Riverdale,40.90854282950666,-73.90453054908927,Cherry Valley Marketplace,40.915036129053426,-73.897144407571,Market
2285,North Riverdale,40.90854282950666,-73.90453054908927,Golden Phoenix Chinese Restaurant,40.90568876262962,-73.90429772559949,Chinese Restaurant
2286,North Riverdale,40.90854282950666,-73.90453054908927,CTown Supermarkets,40.9052883,-73.9010988,Grocery Store
2287,North Riverdale,40.90854282950666,-73.90453054908927,Magnum comics,40.906944910206626,-73.90411643392981,Bookstore
2288,North Riverdale,40.90854282950666,-73.90453054908927,Pizza Block,40.906344918017844,-73.90464305877686,Pizza Place
2289,North Riverdale,40.90854282950666,-73.90453054908927,Skyview Shopping Center,40.903429082829355,-73.90584354485044,Shopping Mall
2290,North Riverdale,40.90854282950666,-73.90453054908927,"MTA MaBSTOA & Bee-Line Bus at Riverdale Ave & W. 263rd St: (Bx7, Bx10, BxM1, BxM2, BxM18 & BL 8)",40.91277623413809,-73.9026008498489,Bus Station
2291,North Riverdale,40.90854282950666,-73.90453054908927,Hudson Parkway Pharmacy,40.905291,-73.900398,Pharmacy
2292,North Riverdale,40.90854282950666,-73.90453054908927,St. Maria's Deli & Grocery,40.90995811442855,-73.89720947856657,Deli / Bodega
2293,North Riverdale,40.90854282950666,-73.90453054908927,Pie Guys,40.90537750109162,-73.89775493823835,Pizza Place
2294,North Riverdale,40.90854282950666,-73.90453054908927,Kelly Field #2,40.90714159124115,-73.89641712390782,Baseball Field
2295,North Riverdale,40.90854282950666,-73.90453054908927,Pure Energy Organic Cafe,40.90506373890692,-73.89726161956787,Juice Bar
2296,North Riverdale,40.90854282950666,-73.90453054908927,Sapito's Deli,40.904969,-73.897266,Deli / Bodega
2297,North Riverdale,40.90854282950666,-73.90453054908927,Carol Field,40.91057530613692,-73.89626783933682,Baseball Field
2298,North Riverdale,40.90854282950666,-73.90453054908927,"MTA MaBSTOA Bus at Riverdale Avenue & W. 254th St: (Bx7, Bx10, BxM1, BxM2, BxM18)",40.90185136423126,-73.90612240245532,Bus Station
2299,North Riverdale,40.90854282950666,-73.90453054908927,Broadway Yonkers Dinner,40.9123545716344,-73.89672143441068,Diner
2300,North Riverdale,40.90854282950666,-73.90453054908927,Yonkers Discount Beverage Store,40.915993452072144,-73.9019501209259,Food & Drink Shop
2301,North Riverdale,40.90854282950666,-73.90453054908927,Davis & Associates P.C.,40.901236271205086,-73.90072703361511,Lawyer
2302,Pelham Bay,40.85064140940335,-73.8320737824047,Empire Bagels,40.8493916428526,-73.83052713165733,Bagel Shop
2303,Pelham Bay,40.85064140940335,-73.8320737824047,Zeppieri & Sons Italian Bakery,40.847119272159645,-73.83205709805584,Bakery
2304,Pelham Bay,40.85064140940335,-73.8320737824047,iLoveKickboxing,40.8528708,-73.8280849,Gym
2305,Pelham Bay,40.85064140940335,-73.8320737824047,Key Food,40.85075906754876,-73.83022703369909,Supermarket
2306,Pelham Bay,40.85064140940335,-73.8320737824047,Pruzzo's,40.846830893319044,-73.83266303397475,Deli / Bodega
2307,Pelham Bay,40.85064140940335,-73.8320737824047,George's Restaurant,40.84694474346586,-73.83218412978853,Diner
2308,Pelham Bay,40.85064140940335,-73.8320737824047,Giovanni's Italian Restaurant,40.85178560311938,-73.82978599125016,Italian Restaurant
2309,Pelham Bay,40.85064140940335,-73.8320737824047,Lucca Italian Restaurant,40.847676,-73.831834,Italian Restaurant
2310,Pelham Bay,40.85064140940335,-73.8320737824047,Mexico Magico Restaurant,40.84665466644338,-73.83207247777908,Mexican Restaurant
2311,Pelham Bay,40.85064140940335,-73.8320737824047,Crosby Pizza,40.84614,-73.83197,Pizza Place
2312,Pelham Bay,40.85064140940335,-73.8320737824047,Shangri-La,40.84715972410305,-73.83264181934335,Asian Restaurant
2313,Pelham Bay,40.85064140940335,-73.8320737824047,Bases Loaded,40.84723270317454,-73.83229038332479,Sports Bar
2314,Pelham Bay,40.85064140940335,-73.8320737824047,Pelham Bake Shop,40.84546398013317,-73.83102534626656,Bakery
2315,Pelham Bay,40.85064140940335,-73.8320737824047,Dunkin',40.8526047,-73.8274719,Donut Shop
2316,Pelham Bay,40.85064140940335,-73.8320737824047,Juice Me,40.84825906382749,-73.83136996335718,Juice Bar
2317,Pelham Bay,40.85064140940335,-73.8320737824047,Franks Pizza,40.84354988394633,-73.83600630032399,Pizza Place
2318,Pelham Bay,40.85064140940335,-73.8320737824047,Honey's Thai Pavilion,40.84784479852375,-73.83131988215104,Thai Restaurant
2319,Pelham Bay,40.85064140940335,-73.8320737824047,Residence Inn by Marriott New York The Bronx at Metro Center Atrium,40.8499171,-73.8421518,Hotel
2320,Pelham Bay,40.85064140940335,-73.8320737824047,LA Fitness,40.84973909541106,-73.84194912982557,Gym / Fitness Center
2321,Pelham Bay,40.85064140940335,-73.8320737824047,Pelham Bay Park Outdoor Track,40.84868809414734,-73.82228910251595,Track
2322,Pelham Bay,40.85064140940335,-73.8320737824047,Planet Fitness,40.84829046054853,-73.83087490241945,Gym / Fitness Center
2323,Pelham Bay,40.85064140940335,-73.8320737824047,Sushi Q,40.844241640185665,-73.8305264788074,Sushi Restaurant
2324,Pelham Bay,40.85064140940335,-73.8320737824047,Pelham Bay Mini Mart,40.85307825115419,-73.82735634075618,Convenience Store
2325,Pelham Bay,40.85064140940335,-73.8320737824047,Pelham Bay Park ( Dog Run ),40.85057630453168,-73.82111693193285,Dog Run
2326,Pelham Bay,40.85064140940335,-73.8320737824047,Carvel,40.847676,-73.831834,Ice Cream Shop
2327,Pelham Bay,40.85064140940335,-73.8320737824047,Pelham Bay Park (Rice Stadium),40.84873647162136,-73.82336894840122,Park
2328,Pelham Bay,40.85064140940335,-73.8320737824047,Shamrock Inn,40.84609345937261,-73.8318589098194,Bar
2329,Pelham Bay,40.85064140940335,-73.8320737824047,Villa Barone Ristorante,40.853225226780154,-73.82730476570323,Italian Restaurant
2330,Pelham Bay,40.85064140940335,-73.8320737824047,Skyline Bar & Lounge,40.852903953914655,-73.84261235600046,Lounge
2331,Pelham Bay,40.85064140940335,-73.8320737824047,Pelham Delite Bakery,40.845167,-73.83082900000001,Bakery
2332,Pelham Bay,40.85064140940335,-73.8320737824047,"Hutchinson River Greenway, NYC Cycling",40.85668261306751,-73.82914717256668,Other Great Outdoors
2333,Pelham Bay,40.85064140940335,-73.8320737824047,Chirping Chicken,40.84745434282861,-73.83076149559376,BBQ Joint
2334,Pelham Bay,40.85064140940335,-73.8320737824047,WSPT,40.8462915,-73.8423378,Medical Center
2335,Pelham Bay,40.85064140940335,-73.8320737824047,Walgreens,40.845885,-73.831126,Pharmacy
2336,Pelham Bay,40.85064140940335,-73.8320737824047,Chase Bank,40.847036797145186,-73.8315611982967,Bank
2337,Pelham Bay,40.85064140940335,-73.8320737824047,Lehigh Wines & Liquors,40.846699639974574,-73.8328505463829,Food & Drink Shop
2338,Pelham Bay,40.85064140940335,-73.8320737824047,Subway,40.8525017,-73.8274314,Sandwich Place
2339,Pelham Bay,40.85064140940335,-73.8320737824047,SUBWAY / Convenient Store,40.84635,-73.832075,Sandwich Place
2340,Pelham Bay,40.85064140940335,-73.8320737824047,Chase Bank,40.85201912415025,-73.82961617810025,Bank
2341,Pelham Bay,40.85064140940335,-73.8320737824047,Capital One Bank,40.8478513,-73.8308669,Bank
2342,Pelham Bay,40.85064140940335,-73.8320737824047,Dunkin',40.84640780925593,-73.83157343124185,Donut Shop
2343,Pelham Bay,40.85064140940335,-73.8320737824047,7-Eleven,40.8518317191355,-73.8287814614068,Convenience Store
2344,Pelham Bay,40.85064140940335,-73.8320737824047,Enterprise Rent-A-Car,40.852523031774275,-73.84310588950831,Rental Car Location
2345,Pelham Bay,40.85064140940335,-73.8320737824047,Vivienne's Bar,40.84794857088276,-73.83127639864472,Dive Bar
2346,Pelham Bay,40.85064140940335,-73.8320737824047,Vito's Deli,40.84557415660614,-73.8313353648965,Italian Restaurant
2347,Pelham Bay,40.85064140940335,-73.8320737824047,Jimmy Ryan's,40.84407568345206,-73.83014190065316,Dive Bar
2348,Pelham Bay,40.85064140940335,-73.8320737824047,CVS pharmacy,40.852422067925474,-73.82724053586031,Pharmacy
2349,Pelham Bay,40.85064140940335,-73.8320737824047,Applebee's Grill + Bar,40.8488666,-73.84238567,American Restaurant
2350,Pelham Bay,40.85064140940335,-73.8320737824047,SUBWAY,40.84328,-73.826175,Sandwich Place
2351,Pelham Bay,40.85064140940335,-73.8320737824047,Hertz,40.854095,-73.842562,Rental Car Location
2352,Pelham Bay,40.85064140940335,-73.8320737824047,Redbox,40.84327080780429,-73.83648352396098,Video Store
2353,Pelham Bay,40.85064140940335,-73.8320737824047,Burger King,40.852655,-73.827742,Fast Food Restaurant
2354,Pelham Bay,40.85064140940335,-73.8320737824047,Dunkin',40.849035749166404,-73.8421903949444,Donut Shop
2355,Pelham Bay,40.85064140940335,-73.8320737824047,Dunkin',40.8513495,-73.8438792,Donut Shop
2356,Pelham Bay,40.85064140940335,-73.8320737824047,Kennedy Chicken & Sandwiches,40.85281738889092,-73.82768787841928,Fast Food Restaurant
2357,Pelham Bay,40.85064140940335,-73.8320737824047,The Famous Emilio's Pizza,40.853705,-73.843048,Pizza Place
2358,Pelham Bay,40.85064140940335,-73.8320737824047,"Marjorie A Varrichio, Attorney At Law",40.85043572847539,-73.83004120150858,Lawyer
2359,Pelham Bay,40.85064140940335,-73.8320737824047,Thin Is In,40.851304999999996,-73.82959699999999,Gym / Fitness Center
2360,Pelham Bay,40.85064140940335,-73.8320737824047,Pinetree Nails,40.851858,-73.829993,Spa
2361,Pelham Bay,40.85064140940335,-73.8320737824047,Electric Paradise,40.852086627165875,-73.8292404317087,Cosmetics Shop
2362,Pelham Bay,40.85064140940335,-73.8320737824047,Lily's Nail Salon & Spa,40.84487483121289,-73.83072911669348,Salon / Barbershop
2363,Pelham Bay,40.85064140940335,-73.8320737824047,MTA Subway - Pelham Bay Park (6),40.85272511413305,-73.82729063045713,Metro Station
2364,Pelham Bay,40.85064140940335,-73.8320737824047,Burger King,40.842982997831086,-73.8365605473519,Fast Food Restaurant
2365,Pelham Bay,40.85064140940335,-73.8320737824047,7-Eleven,40.8432632928061,-73.8363540172576,Convenience Store
2366,Pelham Bay,40.85064140940335,-73.8320737824047,Pelham Park Field 2,40.84817326864399,-73.82467854082863,Athletics & Sports
2367,Pelham Bay,40.85064140940335,-73.8320737824047,Pearl Of China,40.843238,-73.83551999999999,Chinese Restaurant
2368,Pelham Bay,40.85064140940335,-73.8320737824047,Get Reel Studios,40.85389266573233,-73.8426782219221,Music Venue
2369,Schuylerville,40.826579516869224,-73.82620275994074,Brewski's Bar & Grill,40.82664104244332,-73.82248599450232,Bar
2370,Schuylerville,40.826579516869224,-73.82620275994074,Pete's Donut Shop & Restaurant,40.82641164206352,-73.82160457227829,Diner
2371,Schuylerville,40.826579516869224,-73.82620275994074,Cabo,40.825959684250584,-73.82135166456302,Mexican Restaurant
2372,Schuylerville,40.826579516869224,-73.82620275994074,Legendary Bar and Restaurant,40.83086249247355,-73.82638588514928,American Restaurant
2373,Schuylerville,40.826579516869224,-73.82620275994074,Pete's Diner,40.82642502764433,-73.82156218165076,Diner
2374,Schuylerville,40.826579516869224,-73.82620275994074,The Original Emilio's Pizza,40.82418781438608,-73.82018783535575,Pizza Place
2375,Schuylerville,40.826579516869224,-73.82620275994074,Cestra's Pizza,40.828733,-73.823949,Pizza Place
2376,Schuylerville,40.826579516869224,-73.82620275994074,Dunkin',40.8263461393095,-73.82217273497031,Donut Shop
2377,Schuylerville,40.826579516869224,-73.82620275994074,Taqueria Lupita,40.829202506332805,-73.8268924774988,Mexican Restaurant
2378,Schuylerville,40.826579516869224,-73.82620275994074,Travesias,40.82445883240027,-73.82045080353035,Latin American Restaurant
2379,Schuylerville,40.826579516869224,-73.82620275994074,Patricia's of Tremont,40.823118889430276,-73.81940281496017,Italian Restaurant
2380,Schuylerville,40.826579516869224,-73.82620275994074,Chase Bank,40.830498,-73.826449,Bank
2381,Schuylerville,40.826579516869224,-73.82620275994074,Boston Market,40.833966,-73.8285444,American Restaurant
2382,Schuylerville,40.826579516869224,-73.82620275994074,Subway,40.82678680170033,-73.82269183738958,Sandwich Place
2383,Schuylerville,40.826579516869224,-73.82620275994074,Vapor Lounge,40.82608421549082,-73.82150886877642,Hookah Bar
2384,Schuylerville,40.826579516869224,-73.82620275994074,Applebee's Grill + Bar,40.82281355,-73.8367231,American Restaurant
2385,Schuylerville,40.826579516869224,-73.82620275994074,Brew Coffee House,40.83079981683695,-73.81778852902059,Café
2386,Schuylerville,40.826579516869224,-73.82620275994074,CVS pharmacy,40.82561694240552,-73.82075125799814,Pharmacy
2387,Schuylerville,40.826579516869224,-73.82620275994074,Rite Aid,40.8293809,-73.8252446,Pharmacy
2388,Schuylerville,40.826579516869224,-73.82620275994074,7-Eleven,40.8309841,-73.8269655,Convenience Store
2389,Schuylerville,40.826579516869224,-73.82620275994074,Crystals Nail Spa,40.83260135734657,-73.82794365302036,Cosmetics Shop
2390,Schuylerville,40.826579516869224,-73.82620275994074,Yamada Japanese Restaurant,40.82469795287709,-73.82036063280638,Sushi Restaurant
2391,Schuylerville,40.826579516869224,-73.82620275994074,European Wax Center,40.825565,-73.83596,Health & Beauty Service
2392,Schuylerville,40.826579516869224,-73.82620275994074,Domino's Pizza,40.82687097197242,-73.8227927684784,Pizza Place
2393,Schuylerville,40.826579516869224,-73.82620275994074,Carvel Ice Cream,40.832128999999995,-73.827907,Ice Cream Shop
2394,Schuylerville,40.826579516869224,-73.82620275994074,McDonald's,40.82759966816098,-73.82364126470975,Fast Food Restaurant
2395,Schuylerville,40.826579516869224,-73.82620275994074,NITELINE HQ,40.83291244409096,-73.82799364419427,Music Store
2396,Schuylerville,40.826579516869224,-73.82620275994074,Petco,40.82290144313661,-73.83679687392903,Pet Store
2397,Schuylerville,40.826579516869224,-73.82620275994074,SKECHERS Retail,40.82350374,-73.83714795,Shoe Store
2398,Schuylerville,40.826579516869224,-73.82620275994074,PJ Brady's,40.83074005771532,-73.81824897606563,Pub
2399,Schuylerville,40.826579516869224,-73.82620275994074,Crosstown Diner,40.83260077987011,-73.8288009066781,Diner
2400,Schuylerville,40.826579516869224,-73.82620275994074,Rino's Italian Restaurant,40.82123091031154,-73.81874315720901,Italian Restaurant
2401,Schuylerville,40.826579516869224,-73.82620275994074,XBX Bar,40.83129826451292,-73.82712040975285,Bar
2402,Schuylerville,40.826579516869224,-73.82620275994074,Spoto's Italian Restaurant,40.82039946759965,-73.8177024901674,Italian Restaurant
2403,Schuylerville,40.826579516869224,-73.82620275994074,Subway,40.82375134962016,-73.836632603054,Sandwich Place
2404,Schuylerville,40.826579516869224,-73.82620275994074,3363 SteakHouse,40.834534000000005,-73.828986,Steakhouse
2405,Schuylerville,40.826579516869224,-73.82620275994074,Ohana Hibachi Steak & Seafood,40.828645,-73.824702,Japanese Restaurant
2406,Schuylerville,40.826579516869224,-73.82620275994074,Bronx Pizzeria,40.82918212001169,-73.82689263566755,Pizza Place
2407,Schuylerville,40.826579516869224,-73.82620275994074,Dunkin',40.83298743510861,-73.82788339381796,Donut Shop
2408,Schuylerville,40.826579516869224,-73.82620275994074,Juices For Life,40.832021000000005,-73.82704100000001,Juice Bar
2409,Schuylerville,40.826579516869224,-73.82620275994074,El Paisano Pizzeria & Mexican Restaurant,40.83217347974233,-73.82788930314422,Pizza Place
2410,Schuylerville,40.826579516869224,-73.82620275994074,J&k Food Center,40.821575659185775,-73.82192723795005,Deli / Bodega
2411,Schuylerville,40.826579516869224,-73.82620275994074,Hurley's Boulevard,40.833196923403264,-73.82737398147583,Dive Bar
2412,Schuylerville,40.826579516869224,-73.82620275994074,Community Park At Ferry Point,40.81989436627296,-73.8258330427572,Park
2413,Schuylerville,40.826579516869224,-73.82620275994074,Super Foodtown,40.834542,-73.826847,Supermarket
2414,Schuylerville,40.826579516869224,-73.82620275994074,United Blackbelt Professionals,40.83360036564637,-73.82700950626037,Martial Arts Dojo
2415,Schuylerville,40.826579516869224,-73.82620275994074,ALL ABOUT BDC LLC,40.831899,-73.818927,Business Service
2416,Schuylerville,40.826579516869224,-73.82620275994074,MTA Bus - Hutchinson RVR Pky & Lafayette Av (Q44-SBS/Q50),40.82508509418721,-73.8366376798772,Bus Stop
2417,Schuylerville,40.826579516869224,-73.82620275994074,Starbucks - Drive Thru,40.82433447235514,-73.83678122830996,Coffee Shop
2418,Schuylerville,40.826579516869224,-73.82620275994074,Bruckner Interchange,40.828920833045295,-73.83709162473679,Intersection
2419,Schuylerville,40.826579516869224,-73.82620275994074,NY Bathtub Reglazers,40.8285297,-73.8150128,Arts & Crafts Store
2420,Schuylerville,40.826579516869224,-73.82620275994074,S&E Deli,40.82633272472061,-73.81464873213343,Deli / Bodega
2421,Schuylerville,40.826579516869224,-73.82620275994074,american turners inc,40.83055645920434,-73.81588457643004,Volleyball Court
2422,Schuylerville,40.826579516869224,-73.82620275994074,American Turners Ny,40.83061711674991,-73.81571877473971,Nightlife Spot
2423,Edgewater Park,40.82198611816349,-73.81388514428619,Muscle Maker Grill,40.81939123374593,-73.81729767562672,American Restaurant
2424,Edgewater Park,40.82198611816349,-73.81388514428619,Tosca Café,40.819204436132736,-73.81746681637895,Bar
2425,Edgewater Park,40.82198611816349,-73.81388514428619,The Miles Coffee Bar,40.81946172710321,-73.81735175518574,Coffee Shop
2426,Edgewater Park,40.82198611816349,-73.81388514428619,The Original Emilio's Pizza,40.82418781438608,-73.82018783535575,Pizza Place
2427,Edgewater Park,40.82198611816349,-73.81388514428619,Bicentennial Veterans Memorial park,40.82424235914897,-73.81420155901135,Park
2428,Edgewater Park,40.82198611816349,-73.81388514428619,Patricia's of Tremont,40.823118889430276,-73.81940281496017,Italian Restaurant
2429,Edgewater Park,40.82198611816349,-73.81388514428619,The Wicked Wolf,40.81968770624791,-73.81735925205253,Pub
2430,Edgewater Park,40.82198611816349,-73.81388514428619,Tommy's Pizzeria,40.81957293563141,-73.81748174041417,Pizza Place
2431,Edgewater Park,40.82198611816349,-73.81388514428619,Cabo,40.825959684250584,-73.82135166456302,Mexican Restaurant
2432,Edgewater Park,40.82198611816349,-73.81388514428619,Green Dragon,40.81887820776003,-73.81679306899113,Asian Restaurant
2433,Edgewater Park,40.82198611816349,-73.81388514428619,Pete's Donut Shop & Restaurant,40.82641164206352,-73.82160457227829,Diner
2434,Edgewater Park,40.82198611816349,-73.81388514428619,S & W Deli,40.81948470960523,-73.81758001179004,Deli / Bodega
2435,Edgewater Park,40.82198611816349,-73.81388514428619,Travesias,40.82445883240027,-73.82045080353035,Latin American Restaurant
2436,Edgewater Park,40.82198611816349,-73.81388514428619,Brewski's Bar & Grill,40.82664104244332,-73.82248599450232,Bar
2437,Edgewater Park,40.82198611816349,-73.81388514428619,Pete's Diner,40.82642502764433,-73.82156218165076,Diner
2438,Edgewater Park,40.82198611816349,-73.81388514428619,Ice House Cafe,40.81693037118076,-73.80678736478879,Italian Restaurant
2439,Edgewater Park,40.82198611816349,-73.81388514428619,Dunkin',40.8263461393095,-73.82217273497031,Donut Shop
2440,Edgewater Park,40.82198611816349,-73.81388514428619,Tosca Marquee,40.81922225798978,-73.81760066505247,Italian Restaurant
2441,Edgewater Park,40.82198611816349,-73.81388514428619,CVS pharmacy,40.82561694240552,-73.82075125799814,Pharmacy
2442,Edgewater Park,40.82198611816349,-73.81388514428619,Yamada Japanese Restaurant,40.82469795287709,-73.82036063280638,Sushi Restaurant
2443,Edgewater Park,40.82198611816349,-73.81388514428619,Spoto's Italian Restaurant,40.82039946759965,-73.8177024901674,Italian Restaurant
2444,Edgewater Park,40.82198611816349,-73.81388514428619,Rino's Italian Restaurant,40.82123091031154,-73.81874315720901,Italian Restaurant
2445,Edgewater Park,40.82198611816349,-73.81388514428619,Bridges Sports Bar,40.81894927151521,-73.8173667230774,Sports Bar
2446,Edgewater Park,40.82198611816349,-73.81388514428619,Franks Pizza & Restaurant,40.818721232539104,-73.81723942127738,Pizza Place
2447,Edgewater Park,40.82198611816349,-73.81388514428619,Vapor Lounge,40.82608421549082,-73.82150886877642,Hookah Bar
2448,Edgewater Park,40.82198611816349,-73.81388514428619,Subway,40.82678680170033,-73.82269183738958,Sandwich Place
2449,Edgewater Park,40.82198611816349,-73.81388514428619,BP,40.81999403957201,-73.80997695404865,Donut Shop
2450,Edgewater Park,40.82198611816349,-73.81388514428619,Mamma Lucia's Pizza & Pasta,40.814595207506606,-73.80937943399101,Italian Restaurant
2451,Edgewater Park,40.82198611816349,-73.81388514428619,Domino's Pizza,40.82687097197242,-73.8227927684784,Pizza Place
2452,Edgewater Park,40.82198611816349,-73.81388514428619,Frank And Sons Deli & Grocery,40.822531906070836,-73.81077386877354,Deli / Bodega
2453,Edgewater Park,40.82198611816349,-73.81388514428619,Ruane's Deli,40.822433,-73.810703,Deli / Bodega
2454,Edgewater Park,40.82198611816349,-73.81388514428619,S&E Deli,40.82633272472061,-73.81464873213343,Deli / Bodega
2455,Edgewater Park,40.82198611816349,-73.81388514428619,J&k Food Center,40.821575659185775,-73.82192723795005,Deli / Bodega
2456,Edgewater Park,40.82198611816349,-73.81388514428619,New York Tennis Club,40.817184,-73.80867,Tennis Court
2457,Edgewater Park,40.82198611816349,-73.81388514428619,327 East 149th Inc,40.817215726497274,-73.82056618091904,Mobile Phone Shop
2458,Edgewater Park,40.82198611816349,-73.81388514428619,Stepping Stone Yacht Club,40.81735204792551,-73.80651578950645,Harbor / Marina
2459,Edgewater Park,40.82198611816349,-73.81388514428619,Icehouse Café Waterfront Restaurant,40.816779,-73.806519,Restaurant
2460,Edgewater Park,40.82198611816349,-73.81388514428619,american turners inc,40.83055645920434,-73.81588457643004,Volleyball Court
2461,Edgewater Park,40.82198611816349,-73.81388514428619,American Turners Ny,40.83061711674991,-73.81571877473971,Nightlife Spot
2462,Edgewater Park,40.82198611816349,-73.81388514428619,The Turner Club,40.83064895893359,-73.81553356729628,Bar
2463,Castle Hill,40.81901437698832,-73.84802729582734,Franks Original Pizza Italia,40.82286427195636,-73.84890931755929,Pizza Place
2464,Castle Hill,40.81901437698832,-73.84802729582734,Golden Mango Supermarket,40.81914040206044,-73.84481459516842,Market
2465,Castle Hill,40.81901437698832,-73.84802729582734,Shorehaven Diner,40.819694502732986,-73.8478884732003,Diner
2466,Castle Hill,40.81901437698832,-73.84802729582734,Bronx YMCA,40.81242462351939,-73.8461259141686,Gym / Fitness Center
2467,Castle Hill,40.81901437698832,-73.84802729582734,Five Guys,40.82338895586494,-73.8380514068674,Burger Joint
2468,Castle Hill,40.81901437698832,-73.84802729582734,ShopRite of Bruckner Blvd,40.82401558354429,-73.85639587419752,Grocery Store
2469,Castle Hill,40.81901437698832,-73.84802729582734,Rite Aid,40.8197875,-73.8478261,Pharmacy
2470,Castle Hill,40.81901437698832,-73.84802729582734,Chipotle Mexican Grill,40.82370687914786,-73.83820681301899,Mexican Restaurant
2471,Castle Hill,40.81901437698832,-73.84802729582734,Sarku,40.82372994464501,-73.8381675921118,Japanese Restaurant
2472,Castle Hill,40.81901437698832,-73.84802729582734,Wine and Liquor Superstore,40.8235396927772,-73.83802095549183,Wine Shop
2473,Castle Hill,40.81901437698832,-73.84802729582734,Chase Bank,40.8230706,-73.8487233,Bank
2474,Castle Hill,40.81901437698832,-73.84802729582734,Jimmy's Grand Cafe,40.82765088457068,-73.85027096632467,Comfort Food Restaurant
2475,Castle Hill,40.81901437698832,-73.84802729582734,Domino's Pizza,40.821459556960974,-73.85316002926093,Pizza Place
2476,Castle Hill,40.81901437698832,-73.84802729582734,AT&T,40.823380148518886,-73.85730331779098,Mobile Phone Shop
2477,Castle Hill,40.81901437698832,-73.84802729582734,The Children's Place,40.823392,-73.857132,Kids Store
2478,Castle Hill,40.81901437698832,-73.84802729582734,Popeyes Louisiana Kitchen,40.823762,-73.838125,Fried Chicken Joint
2479,Castle Hill,40.81901437698832,-73.84802729582734,Teddy's Cafe & Deli,40.8243756338491,-73.84303240023745,Café
2480,Castle Hill,40.81901437698832,-73.84802729582734,Top Banana,40.82675617923105,-73.84986723524874,Deli / Bodega
2481,Castle Hill,40.81901437698832,-73.84802729582734,Party City,40.822743,-73.837351,Miscellaneous Shop
2482,Castle Hill,40.81901437698832,-73.84802729582734,M.T.A. ZEREGA AVENUE TRAINING FACILITY,40.817571210699924,-73.84408017041788,Bus Station
2483,Castle Hill,40.81901437698832,-73.84802729582734,Pugsley Creek Park,40.81652094710941,-73.85237087479979,Park
2484,Castle Hill,40.81901437698832,-73.84802729582734,Jimmy Ryans Softball,40.822657,-73.851476,Baseball Field
2485,Castle Hill,40.81901437698832,-73.84802729582734,Created By Jarrod,40.81458874464439,-73.85074138641357,Photography Studio
2486,Castle Hill,40.81901437698832,-73.84802729582734,MTA Zerega Maintenance & Training Facility,40.823688329231054,-73.84273624683337,Bus Station
2487,Castle Hill,40.81901437698832,-73.84802729582734,MTA Bx.22 (First Stop),40.81292680573253,-73.84615347039947,Bus Station
2488,Castle Hill,40.81901437698832,-73.84802729582734,Boricua Allstars Field,40.817013507558144,-73.8558534679275,Baseball Field
